"GroupID","LocationID","Lockdown","ISOPleasant","ISOEventful","Human","Traffic","Natural","PA","N5","S","R","I","FS","T","LAeq","LA10_LA90","LC_LA"
"SC211","StPaulsCross","1",0.205100978714959,0.277078428159691,NA,NA,NA,23.5869860043072,23.2,1.4,0.0411,0.319,0.00563,0.33,63.18,12.04,11.82
"SC212","StPaulsCross","1",0.361997673986911,0.098546770067545,NA,NA,NA,12.5062389153582,12.3,1.38,0.0305,0.359,0.00672,0.0954,56.31,5.25,10.76
"SC213","StPaulsCross","1",0.347871228596464,0.0876378805745214,NA,NA,NA,16.0142316239059,15.8,1.62,0.0279,0.412,0.00505,0.103,57.41,7.04,9.99000000000001
"SC214","StPaulsCross","1",0.383261833509166,0.0570136817814092,NA,NA,NA,13.1057867525411,12.9,1.52,0.0282,0.383,0.00858,0.0504,55.83,6.61,8.76000000000001
"SC215","StPaulsCross","1",0.410730330441039,0.0420277148046647,NA,NA,NA,11.461416459518,11.3,1.48,0.0268,0.356,0.00301,0.0561,54.37,4.88,9.49
"SC216","StPaulsCross","1",0.354274499170526,0.0940228021333171,NA,NA,NA,13.1068787812986,12.9,1.49,0.031,0.389,0.00465,0.0486,57.18,7.67,8.34
"SC217","StPaulsCross","1",0.411525612939772,0.00659167016404042,NA,NA,NA,8.77204648307068,8.63,1.39,0.0269,0.361,0.00435,0.0659,51.95,2.81,13.8
"SC218","StPaulsCross","1",0.330816247583126,0.114777999662579,NA,NA,NA,13.697179348072,13.5,1.44,0.0293,0.322,0.00349,0.0764,57.51,8.9,9.00000000000001
"SC219","StPaulsCross","1",0.36892006827438,0.093806606019922,NA,NA,NA,12.9920666153902,12.8,1.46,0.0295,0.33,0.00346,0.09,56.51,6.23,9.24
"SC220","StPaulsCross","1",0.356809457305806,0.0880798914097324,NA,NA,NA,12.68462996986,12.5,1.38,0.0291,0.353,0.00287,0.0694,55.76,7.89,9.89000000000001
"SC221","StPaulsCross","1",0.424919137314658,0.0405863146295672,NA,NA,NA,9.6352306432901,9.49,1.33,0.0267,0.324,0.00312,0.0377,53.33,3.44,10.42
"SC222","StPaulsCross","1",0.344676844386772,0.159561759571516,NA,NA,NA,18.5100243285218,18.2,1.45,0.0388,0.318,0.00415,0.0993,59.64,8.46,6.63
"SC223","StPaulsCross","1",0.428032445084902,0.0573089507049202,NA,NA,NA,10.5402469965513,10.4,1.64,0.0239,0.301,0.00361,0.273,54.52,1.72,10.12
"SC224","StPaulsCross","1",0.227682349719049,0.150567121108382,NA,NA,NA,17.2942516580536,17,1.53,0.0341,0.356,0.0105,0.108,60.15,5.72,17.53
"SC225","StPaulsCross","1",0.268950343455908,0.101600959036948,NA,NA,NA,14.1351798757944,13.9,1.45,0.0307,0.356,0.00955,0.142,56.78,6.53,17.33
"SC226","StPaulsCross","1",0.287701928132118,0.0862852359839502,NA,NA,NA,13.0121951644774,12.8,1.41,0.0314,0.318,0.00561,0.0894,55.91,4.28,18.52
"SC227","StPaulsCross","1",0.296352355676427,0.145050597940351,NA,NA,NA,17.7831443297745,17.5,1.56,0.0328,0.35,0.0091,0.141,59.73,8.36,10.39
"SR201","StPaulsRow","1",0.281329813692266,0.112712196593995,NA,NA,NA,15.2209386957733,15,1.44,0.0306,0.342,0.004,0.202,58.51,6.41,7.17000000000001
"SR202","StPaulsRow","1",0.196998293165302,0.150603344953386,NA,NA,NA,19.1838100475003,18.9,1.6,0.0347,0.314,0.00375,0.196,61.62,7.25000000000001,9.47000000000001
"SR203","StPaulsRow","1",0.314351667214664,0.134959224279959,NA,NA,NA,11.3856020595497,11.2,1.29,0.0296,0.401,0.00555,0.41,56.8,4.61,7.03
"SR204","StPaulsRow","1",0.223262755653609,0.156689130776921,NA,NA,NA,19.4853235500389,19.2,1.61,0.0343,0.316,0.00412,0.114,62.72,9.52,5.82000000000001
"SR205","StPaulsRow","1",0.250834191013912,0.137786965740439,NA,NA,NA,16.5379604821995,16.3,1.42,0.0318,0.302,0.00343,0.109,60.35,9.87,7.21
"SR206","StPaulsRow","1",0.251564272780402,0.0750567129420518,NA,NA,NA,19.0570355338749,17.4,2.01,0.0343,0.624,0.0144,0.151,62.09,5.65,4.09999999999999
"SR207","StPaulsRow","1",0.171942125513868,0.131721337003085,NA,NA,NA,38.5680076880904,29.4,2.53,0.0376,0.804,0.0372,0.439,67.87,15.43,1.73999999999999
"SR208","StPaulsRow","1",0.234977439497418,0.123276426159958,NA,NA,NA,14.4373554763085,14.2,1.52,0.0336,0.503,0.005,0.16,60.06,7.52,8.92
"SR209","StPaulsRow","1",0.219888192070693,0.129632916102396,NA,NA,NA,15.3582728682952,15.1,1.32,0.0335,0.389,0.00785,0.111,59.47,9.52,11.14
"SR210","StPaulsRow","1",0.241838309310764,0.119262143709917,NA,NA,NA,12.9138434341955,12.7,1.26,0.0308,0.319,0.00717,0.179,57.88,9.43,11.79
"SR211","StPaulsRow","1",0.211811175237122,0.155018772033158,NA,NA,NA,16.0882762853881,15.8,1.42,0.0362,0.433,0.00881,0.111,61.54,9.82,8.76
"SR212","StPaulsRow","1",0.181968872387996,0.347027676963656,NA,NA,NA,18.6119569465603,18.2,1.66,0.0447,0.466,0.0158,0.694,68.3,14.78,1.58
"SR213","StPaulsRow","1",0.163938742690207,0.476462333372023,NA,NA,NA,19.8094461518471,19.4,1.28,0.0401,0.468,0.0191,0.985,69.54,21.77,1.73999999999999
"SR214","StPaulsRow","1",0.267759550475542,0.0231719122634676,NA,NA,NA,9.87814925293999,9.71,1.17,0.029,0.353,0.0058,0.0871,53.16,4.76000000000001,16.37
"SR215","StPaulsRow","1",0.253809841149426,0.119408370150646,NA,NA,NA,19.7203603062322,19.3,1.76,0.0463,0.338,0.011,0.213,61.63,16.11,5.35999999999999
"SR216","StPaulsRow","1",0.364897798957133,-0.0396257671427492,NA,NA,NA,8.83050918673557,8.67,1.25,0.0271,0.401,0.00972,0.0815,50.98,4.19,11.46
"SR217","StPaulsRow","1",0.370523026709949,0.0555495508112291,NA,NA,NA,9.29278120136781,9.14,1.38,0.0275,0.361,0.0052,0.427,53.4,3.73,7.38
"SR218","StPaulsRow","1",0.347410376179877,0.0197360538011101,NA,NA,NA,9.44820000571126,9.29,1.18,0.029,0.409,0.00413,0.0385,53.37,4.15000000000001,9.38
"SR219","StPaulsRow","1",0.283937064989812,0.0413730495809101,NA,NA,NA,18.1112410322051,17.7,1.6,0.0338,0.569,0.0334,0.166,58.47,10.32,7.12
"SR220","StPaulsRow","1",0.300772152545134,0.07019287957186,NA,NA,NA,15.6777575542269,15.4,1.41,0.0291,0.349,0.0181,0.224,56.94,6.41,7.81
"SR221","StPaulsRow","1",0.338662605904003,0.0126656034117833,NA,NA,NA,10.4677405456717,10.3,1.34,0.0288,0.376,0.00427,0.0549,54.1,6.65,9.17
"SR222","StPaulsRow","1",0.312636841840044,0.0690115748573893,NA,NA,NA,10.9775605139804,10.8,1.28,0.0302,0.298,0.00354,0.101,55.98,8.41999999999999,8.70000000000001
"SR223","StPaulsRow","1",0.197816835391098,0.0981030772892992,NA,NA,NA,13.4751587727897,13.2,1.35,0.036,0.393,0.0131,0.102,58.57,4.9,14.07
"SR224","StPaulsRow","1",0.309206962168001,0.0516574025567004,NA,NA,NA,10.7736748936389,10.6,1.42,0.0292,0.294,0.00451,0.212,55.3,4.77,9.71000000000001
"SR225","StPaulsRow","1",0.319878515877024,0.0543767031186026,NA,NA,NA,11.1792688578854,11,1.41,0.0292,0.299,0.00497,0.199,55.5,3.79,8.42
"SR226","StPaulsRow","1",0.255278219172159,0.160341254682238,NA,NA,NA,21.081232443373,20.6,1.6,0.0495,0.324,0.0156,0.19,62.94,18.57,3.42
"SR227","StPaulsRow","1",0.273857952988604,0.122212556865202,NA,NA,NA,19.8276705217846,19.3,1.69,0.0565,0.332,0.0177,0.223,61.6,12.93,3.46999999999999
"SR228","StPaulsRow","1",0.234845355859281,0.176895887420605,NA,NA,NA,19.2250939281487,18.7,1.68,0.0566,0.367,0.019,0.213,64.39,16.48,2.97
"SR229","StPaulsRow","1",0.223090466908832,0.144355973845675,NA,NA,NA,25.5916842337902,22.7,2.08,0.0583,0.333,0.0117,0.238,65.11,17.04,2.51000000000001
"SR230","StPaulsRow","1",0.369947813278331,-0.028798364459266,NA,NA,NA,11.1410944336545,10.9,1.33,0.0265,0.367,0.0262,0.0786,53.24,6.2,7.73
"SR231","StPaulsRow","1",0.322529440827189,0.05707034510701,NA,NA,NA,13.1153723383021,12.9,1.44,0.0279,0.316,0.0114,0.146,56.74,10.15,6.75
"SR232","StPaulsRow","1",0.248496497190844,0.0718857987853016,NA,NA,NA,18.5363071470539,17.2,1.96,0.0303,0.363,0.0228,0.161,62.03,8.33,4.69
"SR233","StPaulsRow","1",0.248721586554236,0.112119854292646,NA,NA,NA,21.1844951164456,20.7,1.79,0.0299,0.383,0.0248,0.311,61.58,8.21,5.14
"SR234","StPaulsRow","1",0.349843558472158,-0.028639458621087,NA,NA,NA,10.1968337396937,10,1.44,0.0258,0.408,0.018,0.134,53.06,6.33,9.75
"SR235","StPaulsRow","1",0.311701665857207,-0.0042888085292277,NA,NA,NA,9.82504506109471,9.66,1.29,0.0277,0.347,0.00699,0.0746,52.9,4.79,13.08
"SR236","StPaulsRow","1",0.338184528620916,-0.0147770086980804,NA,NA,NA,8.18803726119257,8.05,1.16,0.0275,0.316,0.00404,0.0974,51.01,3.49,13.64
"SR237","StPaulsRow","1",0.347308290684587,0.0174116942124275,NA,NA,NA,11.0423097513676,10.8,1.36,0.0285,0.343,0.0239,0.102,55.39,8.57,6.67
"SR238","StPaulsRow","1",0.320535554991654,0.0204523898742543,NA,NA,NA,10.7783124554851,10.6,1.31,0.0293,0.344,0.00565,0.0571,54.33,3.73,10.1
"SR239","StPaulsRow","1",0.336828825752162,0.019015570765118,NA,NA,NA,12.3853613108383,12.2,1.29,0.0286,0.301,0.00449,0.0736,53.89,9.71,9.74
"SR240","StPaulsRow","1",0.278478361824325,0.0629707214186041,NA,NA,NA,12.213894824244,12,1.47,0.035,0.299,0.00273,0.0804,57.24,1.79,9.10999999999999
"SR241","StPaulsRow","1",0.305619522717159,0.069806200007394,NA,NA,NA,11.4219421625005,11.2,1.43,0.0375,0.28,0.00348,0.143,56.79,1.13,7.50000000000001
"SR242","StPaulsRow","1",0.398058933351467,0.00611528008388178,NA,NA,NA,7.34994083074102,7.22,1.05,0.0283,0.299,0.00306,0.168,50.54,2.91,9.33
"SR243","StPaulsRow","1",0.340949789567879,0.0289747567733329,NA,NA,NA,12.5859146846683,12.4,1.37,0.0278,0.421,0.00537,0.067,55.1,7.15,7.41
"SR244","StPaulsRow","1",0.321812072040346,0.0585516211965935,NA,NA,NA,12.5945646349429,12.4,1.23,0.0297,0.361,0.00471,0.0676,55.45,9.34,8.67
"SR245","StPaulsRow","1",0.292428386772586,0.00709973899576249,NA,NA,NA,11.8197201274154,11.6,1.34,0.0298,0.489,0.0132,0.0655,54.33,5.89,12.55
"SR246","StPaulsRow","1",0.338496551540037,0.0576438765557474,NA,NA,NA,12.392401833301,12.2,1.29,0.03,0.438,0.00419,0.0505,55.97,7.85,6.41
"SR247","StPaulsRow","1",0.336443644588166,0.0253554246718636,NA,NA,NA,9.25802215009607,9.1,1.13,0.0294,0.39,0.00407,0.059,53.09,6.06,10.87
"SR248","StPaulsRow","1",0.355875231643491,0.0116953025601076,NA,NA,NA,8.63978490620468,8.49,1.14,0.0287,0.416,0.00455,0.0982,52.19,2.57,10.33
"TM401","TateModern","1",0.398604763882302,0.160759712615787,NA,NA,NA,14.6443242585269,14.4,1.22,0.0303,0.34,0.0111,0.225,56.82,3.63,10.79
"TM402","TateModern","1",0.271940735653229,0.254652483840208,NA,NA,NA,18.8058497441068,18.5,1.23,0.0358,0.373,0.00721,0.0893,62.42,14.73,10.33
"TM403","TateModern","1",0.301230926548388,0.160422589164485,NA,NA,NA,14.6343871091968,14.4,1.14,0.0319,0.368,0.0064,0.0863,57.07,9.94,16.47
"TM404","TateModern","1",0.437824595091107,0.03329020507954,NA,NA,NA,9.91374350838632,9.75,1.37,0.0263,0.471,0.00844,0.179,51.89,4.44,13.51
"TM405","TateModern","1",0.357970235460127,0.154430148447543,NA,NA,NA,16.0367053891429,15.8,1.31,0.0311,0.391,0.00517,0.0778,58.05,12.16,9.83
"TM406","TateModern","1",0.359007327400498,0.157888055657596,NA,NA,NA,15.9298897554365,15.7,1.3,0.0298,0.324,0.00582,0.101,57.99,12.58,9.66999999999999
"TM407","TateModern","1",0.406584715586883,0.0923662236732001,NA,NA,NA,12.5854012173005,12.4,1.39,0.0279,0.365,0.00509,0.153,54.95,6.42,11.52
"TM408","TateModern","1",0.467420188597607,0.0706500005746324,NA,NA,NA,9.13035721140525,8.98,1.15,0.0278,0.337,0.0045,0.141,52.13,5.18,10.28
"TM409","TateModern","1",0.469601269140942,-0.0129261248107796,NA,NA,NA,7.10913096345173,6.97,1.18,0.0297,0.372,0.00522,0.0728,48.87,2.46,15.37
"TM410","TateModern","1",0.495828431772725,0.00942681400727569,NA,NA,NA,7.53435469492596,7.41,1.18,0.0259,0.335,0.00403,0.0777,49.85,3.05,11.63
"TM411","TateModern","1",0.407695264560748,0.0525234380474721,NA,NA,NA,9.91391446631948,9.75,1.21,0.0287,0.345,0.00489,0.0703,52.32,7.12,14.51
"TM412","TateModern","1",0.451552906276577,0.0245619817713353,NA,NA,NA,9.36639242059692,9.2,1.43,0.0273,0.498,0.00944,0.22,51.63,5.47,12.29
"TM413","TateModern","1",0.419370124479246,0.0583790107082442,NA,NA,NA,9.72624294770469,9.52,1.27,0.0353,0.63,0.00824,0.0697,53.29,3.05,13.43
"TM414","TateModern","1",0.447352920191489,0.0212844712268649,NA,NA,NA,8.83602835716537,8.68,1.22,0.0286,0.555,0.00603,0.0835,50.82,4,14.21
"TM415","TateModern","1",0.417236960250715,0.0859058083473265,NA,NA,NA,8.89680266821386,8.74,1.07,0.03,0.345,0.00397,0.133,52.31,2.32,15.12
"TM416","TateModern","1",0.46855832257445,0.0532926604713648,NA,NA,NA,8.32116860071456,8.17,1.05,0.0284,0.413,0.00656,0.116,50.87,4.24,12.18
"TM417","TateModern","1",0.439780547414527,0.0573263569352166,NA,NA,NA,10.8865222318985,10.6,1.33,0.0368,0.609,0.0245,0.103,54.49,6.44,9.07
"TM418","TateModern","1",0.39293555598386,0.124676191197951,NA,NA,NA,11.9830296323698,11.7,1.2,0.039,0.653,0.0157,0.124,56.06,5.69,11.16
"TM419","TateModern","1",0.412226825705992,0.0969649073491913,NA,NA,NA,12.1668482994464,11.9,1.51,0.0333,0.691,0.0193,0.126,57.26,6.1,7.69
"TM420","TateModern","1",0.380651867199962,0.0847270901497352,NA,NA,NA,11.6324609695095,11.4,1.26,0.0336,0.537,0.0115,0.0872,54.58,4.98,14.52
"TM421","TateModern","1",0.376522687688219,0.119916165658389,NA,NA,NA,11.8559606665659,11.6,1.16,0.0323,0.447,0.019,0.0857,56.07,5.88,12.43
"TM422","TateModern","1",0.379308119109398,0.105950138278474,NA,NA,NA,11.783138054388,11.6,1.32,0.0298,0.384,0.00356,0.243,54.22,5.88,14.89
"TM423","TateModern","1",0.345251566714262,0.215830569265686,NA,NA,NA,14.2398044580909,14,1.18,0.0357,0.315,0.0029,0.345,57.66,3.04,14.14
"TM425","TateModern","1",0.414173124435492,0.116693184125135,NA,NA,NA,9.53399481513004,9.36,1.05,0.0315,0.326,0.0049,0.251,52.73,4,14.33
"TM426","TateModern","1",0.418777978640933,0.0750026384518569,NA,NA,NA,9.62144166419454,9.46,1.13,0.0293,0.406,0.00413,0.0975,52.54,3.61,14.37
"TM427","TateModern","1",0.427411479596586,0.0989817048640915,NA,NA,NA,9.61516263108215,9.46,1.15,0.0286,0.425,0.00331,0.123,53.6,6.03,11.29
"TM428","TateModern","1",0.44899808318015,0.0408737095059841,NA,NA,NA,9.07827857144055,8.92,1.15,0.0268,0.378,0.00863,0.108,51.22,6.03,12.86
"TM429","TateModern","1",0.420307433835247,0.0786742387693586,NA,NA,NA,10.2646960205207,10.1,1.14,0.0281,0.43,0.00501,0.159,52.33,6.85,13.6
"TM430","TateModern","1",0.431503801195705,0.0885815057004294,NA,NA,NA,9.82681315816454,9.66,1.06,0.0296,0.444,0.00466,0.111,52.6,5.89,12.5
"TM431","TateModern","1",0.396304003294858,0.120480940523483,NA,NA,NA,11.8189611632447,11.6,1.13,0.0298,0.342,0.013,0.114,55.23,10.38,10.5
"TM432","TateModern","1",0.374906240331385,0.121091137782339,NA,NA,NA,12.4091426311568,12.2,1.21,0.0305,0.46,0.00772,0.153,55.18,8.46,13.12
"TM433","TateModern","1",0.413765853729548,0.0680431048556195,NA,NA,NA,10.7953887491052,10.6,1.24,0.0291,0.464,0.0107,0.0771,53.64,7.83,12.01
"TM434","TateModern","1",0.390963383113488,0.0628348152513482,NA,NA,NA,11.7036698005809,11.5,1.33,0.0279,0.448,0.0121,0.106,53.91,6.85,14.03
"TM435","TateModern","1",0.414600298858659,0.0476110836543837,NA,NA,NA,14.1965127570718,13.9,1.73,0.0288,0.678,0.0269,0.121,57.04,8.11,7.55
"TM436","TateModern","1",0.356913417138646,0.0868870659171039,NA,NA,NA,16.3138866530273,16,1.7,0.0318,0.623,0.0205,0.0767,58.7,8.53,10.23
"TM437","TateModern","1",0.399936597565474,0.0512753697461758,NA,NA,NA,11.5095686965739,11.3,1.33,0.029,0.618,0.0126,0.076,53.63,6.43,13.79
"TM438","TateModern","1",0.358570215239028,0.103796145677014,NA,NA,NA,12.1068122488272,11.9,1.1,0.0305,0.458,0.00792,0.105,53.92,7.70999999999999,16.52
"TM439","TateModern","1",0.420587694319918,0.0899796040580502,NA,NA,NA,11.0915960465176,10.9,1.27,0.0303,0.535,0.00696,0.146,54.11,7.08,11.06
"TM440","TateModern","1",0.375613503556166,0.09667340285689,NA,NA,NA,11.8015808837359,11.6,1.28,0.0291,0.409,0.00947,0.117,54.93,5.38,14.33
"TM441","TateModern","1",0.420687828043097,0.0835329589593773,NA,NA,NA,12.2286889257941,12,1.44,0.0293,0.426,0.0151,0.133,55.73,5.57,9.41
"TM442","TateModern","1",0.335868806594806,0.115801927115113,NA,NA,NA,13.0699238432596,12.8,1.31,0.0317,0.492,0.0195,0.126,56.69,6.34999999999999,15.01
"TS501","TorringtonSq","1",0.0591461811351823,0.182690661602732,NA,NA,NA,25.8105027868331,24.2,1.92,0.0323,0.342,0.00633,0.24,62.88,11.4,10.03
"TS502","TorringtonSq","1",0.273102258138023,0.0760805832514734,NA,NA,NA,9.19425356200212,9.02,1.2,0.0324,0.351,0.0048,0.181,52.59,6.05,9.37
"TS503","TorringtonSq","1",0.201658647118382,0.112884128795338,NA,NA,NA,12.8454521662108,12.6,1.41,0.0373,0.376,0.0056,0.179,56.06,6.5,10.12
"TS504","TorringtonSq","1",0.0894346574109135,0.133318561934462,NA,NA,NA,20.8700601484133,20.3,1.81,0.0347,0.408,0.0136,0.171,60.69,8.71,11.85
"TS505","TorringtonSq","1",0.0566415916359894,0.0537238282555789,NA,NA,NA,13.8663547883661,13.6,1.61,0.0324,0.493,0.0152,0.12,55.8,5.51,23.1
"TS506","TorringtonSq","1",0.0151355669155652,0.149989217690983,NA,NA,NA,17.5350166034,17.2,1.34,0.0332,0.446,0.0199,0.0983,59,11.87,19.05
"TS507","TorringtonSq","1",-0.0307309592408324,0.162150378951353,NA,NA,NA,19.9314410795075,19.5,1.43,0.0329,0.42,0.0339,0.15,60.77,12.01,20.27
"TS508","TorringtonSq","1",0.00743983572098297,0.246818731445316,NA,NA,NA,22.993500656957,22.5,1.47,0.0521,0.551,0.00924,0.211,63.08,14.19,12.75
"TS509","TorringtonSq","1",0.224662976016759,0.107600355972767,NA,NA,NA,11.0864414877389,10.9,1.11,0.0314,0.385,0.0039,0.0548,54.48,10.06,8.86000000000001
"TS510","TorringtonSq","1",0.0928401353790998,0.0189851584387831,NA,NA,NA,11.1016127068392,10.9,1.24,0.0267,0.479,0.0151,0.0329,52.03,8.38,24.24
"TS511","TorringtonSq","1",0.175635810025813,0.00109119254426681,NA,NA,NA,9.09331528576651,8.93,1.24,0.0265,0.464,0.0106,0.0562,50.65,4.43,21.1
"TS512","TorringtonSq","1",0.16796928922444,0.141900676803349,NA,NA,NA,15.8521739980165,15.6,1.36,0.0318,0.463,0.00793,0.0521,58.35,14.7,5.9
"TS513","TorringtonSq","1",0.194329160198377,-0.0315253642446055,NA,NA,NA,8.40021766005014,8.26,1.32,0.0257,0.533,0.00675,0.047,49.47,3.93,21.48
"TS514","TorringtonSq","1",0.163839513733332,0.136435528243483,NA,NA,NA,15.0398093748157,14.8,1.42,0.0334,0.385,0.0045,0.109,57.82,10.48,8.93
"TS515","TorringtonSq","1",0.167278342544017,0.0533539598196094,NA,NA,NA,13.8971238062895,13.7,1.57,0.0278,0.391,0.00531,0.051,55.41,10.66,12.07
"TS516","TorringtonSq","1",0.117755379304212,0.1472418829157,NA,NA,NA,21.9109007841685,21.6,1.61,0.0344,0.439,0.00482,0.0726,60.12,12.16,8.76
"TS517","TorringtonSq","1",0.0273443081527792,0.180611775718353,NA,NA,NA,25.955481731223,25.6,1.77,0.0277,0.328,0.00677,0.0975,62.89,19.15,9.15000000000001
"TS518","TorringtonSq","1",0.0613647753288639,0.0337765150150667,NA,NA,NA,12.7333672018007,12.5,1.45,0.0268,0.407,0.0186,0.0948,54.05,6.21,24.93
"TS519","TorringtonSq","1",0.0883784507116087,0.207922355366973,NA,NA,NA,22.5143735012629,22.2,1.55,0.0338,0.399,0.00542,0.133,62.18,12.67,7.98
"TS520","TorringtonSq","1",0.283598019121343,0.0334417569898263,NA,NA,NA,9.33361073877393,9.18,1.57,0.0277,0.414,0.00503,0.119,53.83,1.15,8.91
"TS521","TorringtonSq","1",0.169242256707526,0.0810712503026539,NA,NA,NA,11.0899875317214,10.9,1.33,0.0314,0.332,0.00487,0.0841,54.65,4.96,15.57
"TS522","TorringtonSq","1",0.16305943943933,0.114510072324627,NA,NA,NA,12.1159062847362,11.9,1.42,0.0336,0.369,0.00563,0.0651,57.19,1.37,14.02
"TS523","TorringtonSq","1",0.136160215774475,0.111014742053244,NA,NA,NA,12.5547032916945,12.3,1.42,0.0316,0.416,0.0174,0.118,57.35,4.43,14.65
"TS524","TorringtonSq","1",0.169105145024091,0.08904582778722,NA,NA,NA,11.2777317631677,11.1,1.65,0.0257,0.567,0.00954,0.547,53.82,4.98,16.79
"TS525","TorringtonSq","1",-0.0640726667950827,0.289776023030903,NA,NA,NA,39.1224014340056,35.3,2.01,0.0334,0.364,0.00585,0.32,68.12,21.14,8.44
"TS526","TorringtonSq","1",0.213369781180756,0.0577660912712196,NA,NA,NA,15.0081457057831,14.7,1.79,0.0273,0.519,0.0117,0.232,56.17,8.46,8.12
"TS527","TorringtonSq","1",0.0997048137649383,0.190884052662074,NA,NA,NA,24.3467619882641,23.7,1.81,0.0359,0.376,0.00644,0.247,62.4,11.81,7.13
"TS528","TorringtonSq","1",0.279780169272061,0.0871247706467123,NA,NA,NA,9.47405593156082,9.3,1.22,0.0306,0.343,0.00647,0.204,53.2,3.64,9.02
"TS529","TorringtonSq","1",0.272912843928189,0.0451657059934948,NA,NA,NA,10.2844972596291,10.1,1.43,0.0299,0.505,0.00798,0.149,53.29,4.64,9.02
"TS530","TorringtonSq","1",0.279715816039426,0.0029657049229036,NA,NA,NA,8.08563829368619,7.94,1.27,0.0257,0.447,0.00963,0.168,49.95,2.06,14.48
"TS531","TorringtonSq","1",0.234041242007706,0.086384150611381,NA,NA,NA,9.34849117233518,9.17,1.15,0.0336,0.406,0.00376,0.167,52.77,3.21,13.67
"TS532","TorringtonSq","1",0.245427844893375,0.144754650614205,NA,NA,NA,11.0132980211964,10.8,1.22,0.0331,0.32,0.00902,0.328,55.15,5.12,8.39
"TS533","TorringtonSq","1",0.159976703632459,0.111386569051286,NA,NA,NA,15.2326719130839,15,1.49,0.0313,0.351,0.0056,0.117,57.12,11.36,9.88
"TS534","TorringtonSq","1",0.187719779707795,0.114759777906778,NA,NA,NA,17.1332853783966,16.9,1.45,0.0302,0.418,0.00375,0.096,57.04,10.8,7.96
"TS535","TorringtonSq","1",0.127594648616246,0.207993048544446,NA,NA,NA,17.839724628949,17.5,1.37,0.0387,0.466,0.0119,0.239,60.35,10.31,8.38
"TS536","TorringtonSq","1",0.128375465723936,0.110913960085364,NA,NA,NA,12.6594985082369,12.4,1.35,0.0366,0.509,0.0108,0.216,55.54,8.41,16.14
"TS537","TorringtonSq","1",0.227191207166885,0.048425583377207,NA,NA,NA,9.98722928727431,9.82,1.44,0.0288,0.399,0.0055,0.203,52.9,5.61000000000001,12.97
"TS538","TorringtonSq","1",0.188362212945358,0.123316363660918,NA,NA,NA,14.359218335577,14.1,1.4,0.0344,0.359,0.00916,0.23,56.3,10.09,9.27
"TS539","TorringtonSq","1",-0.0306230631507288,0.302864230246847,NA,NA,NA,30.0339771753295,29.4,1.57,0.0573,0.363,0.00967,0.481,64.32,14.8,13.95
"TS540","TorringtonSq","1",0.315575102350228,-0.0102453742091752,NA,NA,NA,7.88205662627813,7.74,1.38,0.0258,0.445,0.00902,0.257,49.33,2.64,12.12
"TS541","TorringtonSq","1",0.0455804669605901,0.156552902244698,NA,NA,NA,20.2841372953352,20,1.58,0.0298,0.404,0.0093,0.246,59.17,16.54,14.17
